,username,retweetCount,replyCount,followersCount
4203,Sinbo1972,0.0,0.0,18.0
4202,SinamaiAshton,0.0,0.0,76.0
4201,Sin_Nett,0.0,0.0,94.0
4200,Simply_dayor,0.0,0.0,2532.0
4196,SimonSm72898123,0.0,0.0,195.0
4194,SimeonD,0.0,0.0,346.0
4193,SimaAsong_VS,0.0,0.0,73.0
4192,SimCityAT,0.0,0.0,223.0
4191,SilverbirdTV,0.0,0.0,160176.0
4190,SilimelaN,0.0,0.0,405.0
4189,SiliconNomad,0.0,0.0,478.0
4188,SilentPartner1,0.0,0.0,129.0
4187,SilberWorldNews,0.0,0.0,288.0
4186,SilberFunNews,0.0,0.0,413.0
4184,SibahleMagadla,0.0,0.0,718.0
4183,ShyPhilosopher,0.0,0.0,491.0
4182,Shuranu,0.0,0.0,76.0
4181,Shulab,0.0,0.0,1637.0
4180,ShugaAkosa,0.0,0.0,3267.0
4179,ShovelRemi,0.0,0.0,789.0
4178,ShotOfWhisky,0.0,0.0,3487.0
4177,Shooting_Bambi,0.0,1.0,67.0
4176,Sholyzee,0.0,0.0,1997.0
4175,SholaClarkson,0.0,0.0,39.0
4174,Shivamgadge3,0.0,0.0,4.0
4133,SenegalSpring,0.0,0.0,624.0
4132,SenLiLing,0.0,0.0,392.0
4130,Selverbee,0.0,0.0,767.0
4087,SarahCateArtist,0.0,0.0,399.0
4084,SapeleWaterBobo,0.0,0.0,21.0
4082,Santanumalbum,0.0,0.0,2519.0
4081,SantaCsWorkshop,0.0,0.0,5265.0
4079,SankaChandima,0.0,0.0,479.0
4078,Sandyshark,0.0,0.0,2243.0
4077,Sandraspicyy,0.0,0.0,159.0
4075,SandownAntiques,0.0,0.0,889.0
4074,SandileBrianC,0.0,0.0,15.0
4073,SandarEffendi,0.0,0.0,12.0
4071,SamuelReilly9,0.0,0.0,144.0
4069,SammyBytes,0.0,2.0,1403.0
4068,Sammieanjuan1,0.0,0.0,298.0
4064,SambaManchester,0.0,0.0,1032.0
4063,Samaelle2,0.0,1.0,792.0
4061,SamShihou,0.0,0.0,227.0
4059,SamJamJenkins,0.0,1.0,1103.0
4056,Saloneprince1,0.0,0.0,332.0
4055,SalfordMuseum,0.0,0.0,7690.0
4054,SalemPeddler41,0.0,6.0,733.0
4051,SahalFarhan1,0.0,0.0,2.0
4050,Saganscience,0.0,0.0,134.0
4049,SaffiretrueGem,0.0,0.0,9.0
4048,SafetySecurityT,0.0,0.0,46.0
4043,SaadAiisha,0.0,0.0,1381.0
4042,S_Scissorhandz,0.0,2.0,1297.0
4086,SarahBaccianti,0.0,0.0,1365.0
4088,SarahIgunbor,0.0,0.0,1192.0
4128,SellAntiqueShop,0.0,0.0,5.0
4089,SarahJustice12,0.0,0.0,3072.0
4127,SegunAde88,0.0,3.0,1374.0
4126,Segsabase,0.0,0.0,308.0
4124,Sech808,0.0,1.0,1294.0
4123,Search__Engine,0.0,0.0,188.0
4121,SeanSeanjon01,0.0,0.0,94.0
4120,SeanMil78158970,0.0,3.0,300.0
4118,SeaBass77979697,0.0,1.0,25.0
4117,Se_me_on,0.0,0.0,531.0
4116,Scrumhalf1,0.0,0.0,1263.0
4115,ScottPatrickPhD,0.0,0.0,105.0
4114,Scotland4me,0.0,0.0,6447.0
4113,ScooperNG,0.0,0.0,444.0
4112,Sconaluser,0.0,0.0,692.0
4111,Scolma,0.0,0.0,618.0
4110,ScientistFor,0.0,0.0,244.0
4109,SciVizKrista,0.0,1.0,1988.0
4106,SchulbaumO,0.0,0.0,2988.0
4104,SayNaija,0.0,0.0,4045.0
4101,Savonarola26,0.0,0.0,381.0
4099,SavannahsTennis,0.0,0.0,2145.0
4097,SassyApparelUK,0.0,0.0,760.0
4095,Sarah_natters,0.0,0.0,770.0
4094,Sarah_Dlish,0.0,0.0,2069.0
4093,SarahYounan3,0.0,0.0,1103.0
4090,SarahMLieverse,0.0,0.0,381.0
4204,Sinead_McE,0.0,0.0,1924.0
4205,SipJeroh99,0.0,0.0,5207.0
4206,SirBoddington,0.0,0.0,331.0
4340,SublimeMagazine,0.0,0.0,11351.0
4338,StyleRave__,0.0,0.0,846.0
4337,StunnningColle,0.0,0.0,52.0
4336,StunnningAntiq,0.0,0.0,36.0
4335,StunishNews,0.0,0.0,81.0
4332,Studio360show,0.0,0.0,20672.0
4331,StudentStew,0.0,0.0,62.0
4330,StuartMHurlbut,0.0,0.0,1298.0
4329,StuartHoneyford,0.0,0.0,895.0
4328,StuartGardner2,0.0,0.0,1009.0
4327,Stu_N,0.0,1.0,1219.0
4326,Stressed_Eric72,0.0,0.0,249.0
4325,StressArt,0.0,0.0,876.0
4324,StrawberryNG,0.0,0.0,1913.0
4323,StrasburgEmpori,0.0,0.0,5.0
4322,StrangerNoise,0.0,2.0,295.0
4321,Str8t_A_Nathan,0.0,0.0,754.0
4320,StonePony33,0.0,0.0,306.0
4318,Stmichael2012,0.0,0.0,624.0
4317,StillsbyLade,0.0,0.0,15.0
4314,SteveOmokaro,0.0,0.0,102.0
4312,SteveCooke,0.0,2.0,4625.0
4311,Steve54712762,0.0,1.0,1224.0
4309,Stephen_0_0,0.0,0.0,1.0
4308,StephenJenkin,0.0,0.0,20725.0
4306,StephenFitzz,0.0,0.0,1.0
4339,Stylish_gorrila,0.0,0.0,10.0
4341,Suck_my_bress,0.0,0.0,152.0
4303,Stellawexford,0.0,1.0,167.0
4342,SueRyan12,0.0,1.0,300.0
4372,T777Chris,0.0,0.0,10.0
4371,SynakAgnieszka,0.0,0.0,2.0
4370,SylvesteKat,0.0,0.0,637.0
4369,Sylvaners,0.0,0.0,10848.0
4368,SyedaShabanaAsh,0.0,0.0,256.0
4366,SwaziBridge,0.0,0.0,306.0
4365,Swagmag856,0.0,0.0,513.0
4364,Sven_Banal,0.0,0.0,42.0
4363,SuzyMoore75,0.0,2.0,932.0
4362,SuzanneYork,0.0,1.0,3339.0
4360,SusanRosenbe,0.0,0.0,233.0
4358,SusanCa71410716,0.0,0.0,22.0
4357,SusScro58355800,0.0,0.0,995.0
4356,SurreyEBS,0.0,0.0,56.0
4355,SurfaceMag,0.0,0.0,41161.0
4354,SuperCool67,0.0,0.0,551.0
4353,SuperCellPhoneS,0.0,0.0,32.0
4351,SunnyhillSW16,0.0,0.0,1049.0
4350,Sunny40421436,0.0,0.0,28.0
4349,SunilShinde,0.0,0.0,178.0
4348,SundayE34629777,0.0,0.0,8.0
4347,Sundancer_UK,0.0,0.0,2331.0
4346,SunceMore1,0.0,1.0,1302.0
4345,SunWalksOnWater,0.0,0.0,796.0
4344,SummerInMike,0.0,0.0,55.0
4304,StephaneEdgard,0.0,0.0,39.0
4301,StellaDecency,0.0,0.0,108.0
4208,SirusHall101,0.0,0.0,409.0
4255,Sopirinye,0.0,0.0,1005.0
4251,Sonysurf,0.0,0.0,87.0
4249,SonjaAnneLang,0.0,0.0,268.0
4248,SonicOomph,0.0,0.0,276.0
4247,SonOfOlokun,0.0,2.0,3730.0
4243,SokyEva,0.0,0.0,66.0
4240,SojournerQuest1,0.0,0.0,1210.0
4236,SocialistAgenda,0.0,0.0,1212.0
4235,SoMuchInfoOk,0.0,0.0,25.0
4231,SmashBlockTV,0.0,0.0,2383.0
4229,Slycroccifixio,0.0,0.0,1199.0
4228,Slumdog_Milly,0.0,1.0,1182.0
4227,SleepySkoonk,0.0,1.0,118.0
4226,SleemHasan786,0.0,0.0,39.0
4225,Sledgeh63514792,0.0,0.0,430.0
4224,SlawekWojtowicz,0.0,0.0,98.0
4222,Slavenic,0.0,0.0,484.0
4221,Slaterblack52,0.0,0.0,7.0
4220,SkyGabriel_,0.0,0.0,269.0
4219,Skudaf_Street,0.0,0.0,643.0
4218,Skram45911778,0.0,1.0,69.0
4217,Ski_ptical,0.0,0.0,540.0
4216,SkdSavant,0.0,0.0,187.0
4214,SiyuShen,0.0,0.0,28.0
4213,Siyambambo1,0.0,2.0,636.0
4209,Sisiblisi,0.0,0.0,735.0
4252,SophiaSleigh,0.0,0.0,8523.0
4256,Sorems12,0.0,0.0,123.0
4298,Steelbacknotts,0.0,0.0,98.0
4257,Soulmedika,0.0,0.0,1157.0
4293,StanleyGBuford,0.0,0.0,330.0
4289,StainesJohn,0.0,0.0,232.0
4286,StMargaretsWR,0.0,0.0,236.0
4285,StJohnsStanmore,0.0,0.0,897.0
4283,StAndrewsSW9,0.0,0.0,1033.0
4279,Spresely,0.0,0.0,258.0
4278,SportsXtragh,0.0,0.0,3142.0
4277,SpoonThePoet,0.0,0.0,434.0
4275,SpiritintheHood,0.0,0.0,19.0
4274,SpiralStripeArt,0.0,0.0,339.0
4273,Spicee_x,0.0,0.0,4015.0
4272,Spencetheghost,0.0,1.0,453.0
4271,SpencerLeone,0.0,0.0,1661.0
4270,Spencer82006310,0.0,0.0,1982.0
4269,SpecialCoins,0.0,0.0,24.0
4267,SpazianiG,0.0,0.0,2522.0
4266,Sparkletutu,0.0,0.0,685.0
4265,Spanishcountry,0.0,0.0,680.0
4264,SpaceInvadersSc,0.0,0.0,251.0
4263,Soweto_GS,0.0,0.0,861.0
4262,SouthpostN,0.0,0.0,41.0
4261,SouthAsiaPostN1,0.0,0.0,24.0
4260,Soupa_Sewedo,0.0,0.0,12282.0
4259,Soundclashcloud,0.0,0.0,1075.0
4258,SoundOfFootball,0.0,0.0,1785.0
4701,UnMarocain,0.0,0.0,2090.0
4707,UniTimes,0.0,0.0,31.0
2728,Lisa_VanDusen,0.0,0.0,854.0
5134,afrimaxmagzine,0.0,0.0,22.0
5148,agimediata,0.0,0.0,877.0
5147,agendaparis,0.0,0.0,3833.0
5146,agbonkhianmen1,0.0,0.0,291.0
5145,agathaslugg,0.0,0.0,720.0
5144,ag_radley,0.0,1.0,3733.0
5143,afrotreasure,0.0,0.0,267.0
5141,afropolitainmag,0.0,0.0,871.0
5140,afronola,0.0,0.0,1868.0
5138,afro_int,0.0,0.0,9.0
5137,afro100media,0.0,0.0,8482.0
5136,afriqtv,0.0,0.0,208.0
5135,afripostng,0.0,0.0,161.0
5133,afrilocen,0.0,0.0,533.0
5194,alastairvannan,0.0,0.0,93.0
5132,afrikview,0.0,0.0,156.0
5131,afrikaaman,0.0,0.0,325.0
5130,afrika7online,0.0,0.0,420.0
5128,africhroyale,0.0,0.0,39.0
5126,africasoftpower,0.0,1.0,377.0
5120,africanartnet,0.0,4.0,319.0
5119,africanacouture,0.0,1.0,253.0
5118,african_world,0.0,0.0,259.0
5117,african_glitz,0.0,0.0,3353.0
5116,africagvillage,0.0,0.0,199.0
5114,africagianttv,0.0,0.0,174.0
5112,africaeuropa,0.0,0.0,1294.0
5150,agnes_ladon,0.0,0.0,269.0
5151,aguiboukamate,0.0,0.0,22.0
5155,ahipp3,0.0,0.0,29.0
5157,ahmedCivJustice,0.0,0.0,303.0
5191,alanrew,0.0,1.0,1151.0
5190,alannamaddenpdx,0.0,0.0,350.0
5189,alanbav1,0.0,0.0,130.0
5188,akpologunDOTson,0.0,0.0,59.0
5187,akockelkoren,0.0,0.0,1540.0
5186,akinlademoyo,0.0,0.0,671.0
5184,akindofbey,0.0,0.0,506.0
5180,akbarzamir,0.0,0.0,206.0
5177,akadoor,0.0,0.0,755.0
5176,akaYEI,0.0,0.0,496.0
5175,aka10sky,0.0,0.0,36.0
5173,ajoykelly,0.0,0.0,3714.0
5172,ajebofarmer,0.0,0.0,568.0
5171,aja_modu,0.0,0.0,278.0
5170,aj_dejid,0.0,1.0,536.0
5169,aisling_bn,0.0,0.0,560.0
5168,aisling206,0.0,0.0,526.0
5167,aishatthemuseum,0.0,0.0,152.0
5166,airgoradio,0.0,0.0,2181.0
5165,air_edel,0.0,0.0,2627.0
5164,ainame,0.0,0.0,3349.0
5162,aimua,0.0,0.0,328.0
5161,aim6inches,0.0,0.0,22995.0
5160,aileenwalsh16,0.0,0.0,973.0
5159,aholgate,0.0,0.0,11856.0
5111,africabnn,0.0,0.0,1993.0
5110,africa_sport,0.0,0.0,2671.0
5109,africa_report,0.0,0.0,576.0
5069,adaeze_990,0.0,0.0,289.0
5066,acquainted_arts,0.0,1.0,3.0
5065,acmul,0.0,0.0,184.0
5064,aciddropkid,0.0,0.0,311.0
5063,achwoo,0.0,0.0,459.0
5062,achengula,0.0,0.0,1994.0
5061,acharding_,0.0,0.0,363.0
5059,acediscovery,0.0,0.0,2731.0
5058,ace1yesboss,0.0,0.0,134.0
5056,abuezeltd,0.0,0.0,61.0
5055,abu_shaw,0.0,0.0,37.0
5054,abstractmachine,0.0,0.0,2454.0
5053,abokifx,0.0,0.0,9069.0
5052,abioyeladi,0.0,0.0,226.0
5051,abiolamoe,0.0,1.0,695.0
5050,abiolaaloba,0.0,0.0,2384.0
5049,abilglen,0.0,0.0,738.0
5048,abigaillwood,0.0,0.0,69.0
5046,abhaypattnaik1,0.0,0.0,44.0
5041,abdota,0.0,1.0,599.0
5040,abdihamidgosaar,0.0,0.0,498.0
5039,abbnewsonline,0.0,0.0,358.0
5038,abatimedia,0.0,0.0,1791.0
5037,abati1990,0.0,1.0,715659.0
5036,abarakate1,0.0,0.0,249.0
5035,aashi310,0.0,0.0,402.0
5068,actiontiff,0.0,1.0,2820.0
5070,adamajmunu,0.0,0.0,1675.0
5107,afriartisans,0.0,0.0,9.0
5073,adamkeyclassics,0.0,0.0,216.0
5106,afrahouse,0.0,0.0,25.0
5104,affairs_tv,0.0,0.0,45.0
5103,afdcz,0.0,0.0,7.0
5102,aetasLF,0.0,0.0,59.0
5101,ae_stallings,0.0,0.0,6139.0
5100,aduwenye_u,0.0,1.0,350.0
5099,adulawotv,0.0,0.0,94.0
5097,adricanuck,0.0,0.0,227.0
5095,adpucci,0.0,0.0,1016.0
5094,adphdprojects,0.0,0.0,3887.0
5093,adom_tv,0.0,0.0,21201.0
5090,adiymom,0.0,0.0,60.0
5089,adisaabayomi,0.0,0.0,514.0
5088,adim_clare,0.0,0.0,8.0
5087,adianting,0.0,0.0,1190.0
5086,adexycharvet,0.0,0.0,723.0
5085,adeolaeribake,0.0,0.0,891.0
5084,adeola2502,0.0,1.0,85.0
5083,ademirhan,0.0,0.0,878.0
5080,adebuwaakpiri,0.0,0.0,11.0
5079,ade_adedapo,0.0,0.0,872.0
5078,additivism,0.0,0.0,2811.0
5077,addala50,0.0,0.0,69.0
5076,adamsmith1922,0.0,0.0,497.0
5075,adamsminds,0.0,0.0,38.0
5192,alaricevans,0.0,0.0,73.0
5195,albertiummusic,0.0,0.0,167.0
4708,Uni_English,0.0,0.0,940.0
5305,angelaharkavy,0.0,0.0,942.0
5320,anni_shepherd,0.0,0.0,188.0
5319,annewhitaker,0.0,1.0,1930.0
5318,annetonie,0.0,0.0,940.0
5316,annelart,0.0,0.0,1164.0
5314,annecharnock,0.0,0.0,1768.0
5313,annatwink,0.0,0.0,57.0
5312,annagregarious,0.0,0.0,1365.0
5311,annabuduson,0.0,0.0,65.0
5309,angsuman,0.0,0.0,7783.0
5308,anglescovered,0.0,0.0,732.0
5307,angeloscoins,0.0,0.0,18.0
5306,angeleslagos,0.0,0.0,5618.0
5304,anexact,0.0,0.0,6787.0
5196,albitrossnews,0.0,0.0,2.0
5303,aneeesssaaa,0.0,0.0,244.0
5302,andyhelliwell,0.0,0.0,588.0
5301,andyheald,0.0,1.0,11156.0
5299,andy_antiques,0.0,0.0,786.0
5298,andy59411936,0.0,0.0,9.0
5297,andrewjohnrudd,0.0,0.0,1333.0
5295,andrewgmorton,0.0,0.0,3235.0
5294,andrewg76169408,0.0,0.0,6.0
5293,andrewducker,0.0,0.0,1384.0
5292,andrewbluebells,0.0,0.0,8709.0
5289,andrew_mueller,0.0,0.0,9015.0
5288,andreaac,0.0,0.0,779.0
5321,annie_tallis,0.0,0.0,667.0
5322,anonymous5595,0.0,0.0,8778.0
5324,anthony11230,0.0,0.0,149.0
5325,anthonyfdshaw,0.0,0.0,4826.0
5356,archeobri,0.0,0.0,65.0
5354,archaeostef,0.0,1.0,1068.0
5353,archaeologyash,0.0,0.0,512.0
5352,archaeology,0.0,0.0,6776.0
5351,archaeoa1,0.0,1.0,1314.0
5350,archaeo_corey,0.0,1.0,144.0
5349,araron0000,0.0,0.0,178.0
5348,arambartholl,0.0,1.0,7984.0
5347,arai_hiroyuki,0.0,0.0,1931.0
5344,aqosuwafrimpong,0.0,0.0,2978.0
5343,aprilsMuseum,0.0,0.0,876.0
5342,applecrumbleg,0.0,0.0,233.0
5341,apnewsngr,0.0,0.0,194.0
5340,apkarthistory,0.0,2.0,960.0
5339,apicknell,0.0,0.0,53.0
5338,apeavey,0.0,0.0,793.0
5337,ap7734044,0.0,0.0,18.0
5336,ap215,0.0,0.0,1331.0
5335,aosakioya,0.0,0.0,185.0
5334,aortic_pumps,0.0,0.0,83.0
5333,anuradhagoyal,0.0,0.0,24916.0
5332,antonywahome_,0.0,0.0,408.0
5331,antiques_atlas,0.0,0.0,12077.0
5330,antiqueboy,0.0,0.0,329.0
5327,anthroencyclo,0.0,0.0,4741.0
5287,andorinh1,0.0,0.0,1226.0
5285,and_financial,0.0,0.0,1.0
5284,ancomfin,0.0,0.0,229.0
5239,alyosha19,0.0,0.0,448.0
5236,aluhfrancis,0.0,0.0,302.0
5235,alt_africa,0.0,0.0,3014.0
5234,alshortsapp,0.0,0.0,278.0
5232,alpha_nitrom,0.0,0.0,183.0
5231,alonzomoni,0.0,0.0,239.0
5230,almhxrn,0.0,1.0,806.0
5229,allthepeoplepod,0.0,0.0,686.0
5226,allieaIi,0.0,1.0,311.0
5225,allgoodnz,0.0,0.0,43.0
5221,alisontilley,0.0,0.0,1286.0
5220,alimrashy,0.0,0.0,16.0
5219,alimi31967655,0.0,0.0,13.0
5218,alijaxz,0.0,0.0,1145.0
5217,aliciaperris,0.0,0.0,589.0
5216,alicenorthover,0.0,0.0,721.0
5215,alicelbright,0.0,1.0,808.0
5214,aliceestevenson,0.0,1.0,4323.0
5212,ali2dayus,0.0,0.0,10.0
5204,alexconnorwrite,0.0,0.0,9442.0
5203,alexander_durie,0.0,0.0,478.0
5201,alexa_warrior,0.0,0.0,933.0
5200,alex_ugold,0.0,0.0,150.0
5199,alerts_wt,0.0,0.0,20.0
5198,alehand72876631,0.0,0.0,3.0
5197,aldridg5,0.0,0.0,125.0
5237,alxniessen,0.0,1.0,158.0
5241,am_seke,0.0,0.0,10250.0
5282,ancestry_my,0.0,0.0,48.0
5242,amaliaillgner,0.0,0.0,841.0
5280,anamafalda1992,0.0,0.0,419.0
5278,anais_auvray,0.0,0.0,227.0
5277,anademonchaux,0.0,1.0,9.0
5276,an_artnews,0.0,0.0,57030.0
5274,amstelnews,0.0,0.0,51.0
5273,amritsood3,0.0,0.0,37.0
5271,amrelkadi,0.0,0.0,301.0
5270,amnestyelycity,0.0,0.0,692.0
5268,amma_reid,0.0,0.0,24.0
5265,amjross,0.0,0.0,411.0
5264,amizere,0.0,0.0,13948.0
5262,amit_aka_AB,0.0,0.0,508.0
5261,amistlin,0.0,0.0,3112.0
5259,ami_akoto,0.0,0.0,287.0
5257,amery_1,0.0,0.0,910.0
5255,ameliam_taylor,0.0,0.0,270.0
5254,amberleybooks,0.0,0.0,4112.0
5253,amazonmercyM,0.0,0.0,1192.0
5252,amazing_village,0.0,0.0,5.0
5250,amayacorrine,0.0,0.0,80.0
5249,amatuli_sa,0.0,0.0,285.0
5247,amas_iredia,0.0,0.0,869.0
5245,amanjena,0.0,1.0,113.0
5244,amanimartin,0.0,0.0,692.0
5243,amandasome,0.0,0.0,728.0
5034,aaronsonglass,0.0,0.0,2523.0
5032,aaron9864509,0.0,0.0,24.0
5030,aaomcic,0.0,0.0,879.0
4811,WakaAboutAfrica,0.0,0.0,132.0
4834,Wembe_,0.0,0.0,241.0
4832,WellHerePod,0.0,1.0,45.0
4829,WePushContent,0.0,0.0,882.0
4827,Wazupnaija,0.0,0.0,701.0
4824,Wattskolo,0.0,0.0,1291.0
4823,WattleOfBits,0.0,0.0,585.0
4821,Wartthhenry,0.0,0.0,25.0
4820,WarehousePanda,0.0,1.0,245.0
4817,WalshHeyjude,0.0,0.0,2288.0
4816,WallsofBenin,0.0,0.0,273.0
4814,WalkofTruth,0.0,0.0,1446.0
4812,WakoJoel,0.0,0.0,3224.0
4810,WaYs2rOcK,0.0,0.0,54.0
5029,aaladawiya,0.0,0.0,1257.0
4809,WWizard77,0.0,0.0,86.0
4808,WSJforum,0.0,0.0,863.0
4807,WPoliticNews,0.0,0.0,161.0
4803,WIyekekpolo,0.0,0.0,857.0
4802,WIrokosu,0.0,0.0,920.0
4800,WHotLondon,0.0,0.0,466.0
4799,WHERElSMUNA,0.0,1.0,332.0
4798,WFXRnews,0.0,0.0,2420.0
4797,WConsensus,0.0,0.0,104.0
4796,WCS_Nigeria,0.0,0.0,10478.0
4795,WCMUNews,0.0,0.0,2859.0
4794,WCAAimpact,0.0,0.0,3345.0
4838,West_Nathan,0.0,0.0,33.0
4839,WhackyStories,0.0,0.0,1522.0
4840,WhatsTheBige,0.0,0.0,2945.0
4841,WholesaleHotels,0.0,0.0,1145.0
4869,WordChef_Baker,0.0,0.0,1931.0
4868,Woolf_Greg,0.0,0.0,4481.0
4867,WoolacombeSch,0.0,0.0,913.0
4866,Wondermentalz,0.0,0.0,305.0
4865,WomensUAPNetwrk,0.0,0.0,1610.0
4864,WomenWorldNews1,0.0,0.0,6998.0
4863,WomanSBuzz,0.0,0.0,250.0
4862,Wizkidofficiall,0.0,0.0,5073.0
4861,WizePenguin,0.0,0.0,27.0
4860,Wittylama,0.0,1.0,3348.0
4859,WishDragon177,0.0,0.0,288.0
4858,Wisdom_Gohodzi,0.0,0.0,221.0
4857,Winstxnmarley,0.0,1.0,56.0
4856,WinsMan,0.0,0.0,627.0
4855,WinceMister,0.0,0.0,29.0
4854,WilsonAiwuyor,0.0,0.0,1803.0
4852,WillowfieldSch,0.0,0.0,685.0
4850,WilliamDoudou,0.0,0.0,1144.0
4849,WillMooToo,0.0,0.0,24.0
4847,Will6And7Ric,0.0,0.0,2724.0
4846,Wildraar,0.0,1.0,1185.0
4845,WikiriseCom,0.0,0.0,203.0
4844,WicketStratton,0.0,0.0,137.0
4843,Why_We_Do_That,0.0,0.0,1355.0
4842,WhosWorld,0.0,0.0,5413.0
4793,VtopiaModerna,0.0,0.0,256.0
4791,VondaNews,0.0,0.0,13.0
4790,VnpVntv,0.0,0.0,139.0
4747,VVVista,0.0,0.0,695.0
4745,VOAupfront,0.0,0.0,41.0
4742,VNUwaifo,0.0,0.0,115.0
4741,VMouroux,0.0,0.0,124.0
4740,VMongey,0.0,0.0,406.0
4739,VMediaNetwork1,0.0,0.0,9.0
4738,VIJAYJI14438835,0.0,0.0,13.0
4734,Uzoamaka_Africa,0.0,0.0,1040.0
4733,UyiosaOM,0.0,0.0,38.0
4732,Usuomonhkins,0.0,0.0,33.0
4731,Usman_muzik,0.0,0.0,2209.0
4730,UsifuJalloh,0.0,0.0,934.0
4729,UserName_KOT,0.0,0.0,241.0
4728,UserCastle,0.0,1.0,62.0
4727,UsableArt,0.0,0.0,191.0
4726,UrielMendozaC,0.0,0.0,368.0
4725,Urch_mann,0.0,0.0,138.0
4724,Urbansavage,0.0,0.0,518.0
4723,Urban_Politico,0.0,0.0,938.0
4722,UptvF,0.0,0.0,188.0
4720,UpYourStreet6,0.0,0.0,540.0
4716,UoD_Museums,0.0,0.0,3215.0
4715,UnspeakablChaos,0.0,1.0,607.0
4712,UnitedAfrika07,0.0,6.0,479.0
4711,UnisexClothingK,0.0,0.0,74.0
4710,Union_Roger,0.0,0.0,7504.0
4746,VPJones4Real,0.0,0.0,43.0
4749,V_of7forms,0.0,0.0,51.0
4788,VivaBusiness1,0.0,0.0,0.0
4750,ValRetsoc,0.0,1.0,854.0
4787,VisualCultureR1,0.0,0.0,43.0
4785,Visiongeo,0.0,0.0,79447.0
4783,VirginiaBemis,0.0,0.0,832.0
4782,ViralaFeed,0.0,0.0,1.0
4781,VipinZamvar,0.0,1.0,931.0
4779,Vincecob,0.0,0.0,336.0
4777,ViewNaija,0.0,0.0,969.0
4776,VictoriousSeb,0.0,0.0,115.0
4775,VictorOEmmanuel,0.0,0.0,9.0
4773,Vickycbird2,0.0,0.0,45.0
4772,Vic_Gemini,0.0,0.0,351.0
4771,VicOgana,0.0,1.0,1956.0
4769,VertiKalMagZine,0.0,0.0,555.0
4768,VernonSys,0.0,0.0,721.0
4766,VenusChrome,0.0,0.0,221.0
4764,Vdelane1Delaney,0.0,0.0,403.0
4763,VaughanCoop,0.0,0.0,470.0
4762,VataNganda,0.0,0.0,6.0
4761,VasilisZachos,0.0,0.0,43.0
4759,VasBlackwood,0.0,0.0,14752.0
4756,VanessaOffiong,0.0,0.0,1470.0
4755,Vanaesakan,0.0,0.0,39.0
4754,ValleyViewNews,0.0,2.0,42.0
4752,ValdaJJackson,0.0,0.0,82.0
4751,ValStyle,0.0,0.0,1314.0
4871,WordWarlock,0.0,0.0,855.0
4872,WordsmithSaxon,0.0,0.0,17.0
4875,WorksByLorraine,0.0,0.0,8.0
4994,___nde,0.0,0.0,727.0
4992,___Debonair,0.0,0.0,1886.0
4990,__Clodia,0.0,0.0,221.0
4989,__Adjei,0.0,0.0,358.0
4988,_Unknown_He,0.0,0.0,71.0
4987,_Uche_Onyema,0.0,0.0,126.0
4985,_ThElias,0.0,1.0,186.0
4984,_T0ss_,0.0,0.0,3493.0
4983,_ShattaBandle,0.0,0.0,233.0
4981,_Santiago_Perez,0.0,0.0,1529.0
4979,_PlaystheThing,0.0,0.0,695.0
4978,_Paul_de_Souza,0.0,1.0,991.0
4977,_MukhtarAde,0.0,2.0,704.0
4976,_Mike_Murray_,0.0,0.0,184.0
4975,_MTMTE,0.0,0.0,60.0
4973,_JoyCastro,0.0,1.0,4463.0
4972,_IPascual,0.0,0.0,464.0
4969,_CharlesUcheESQ,0.0,0.0,2458.0
4968,_AqueleGajo,0.0,0.0,157.0
4966,_80kang,0.0,0.0,235.0
4964,Zubairthedream,0.0,1.0,4743.0
4963,ZozanP,0.0,1.0,2812.0
4962,ZouhairTIGUERT,0.0,0.0,10.0
4960,ZoroDailyNews,0.0,0.0,3.0
4959,Zonknews20,0.0,0.0,2608.0
4958,ZombyWoof4,0.0,0.0,7270.0
4993,___SAMO,0.0,1.0,1373.0
4995,_adeolu,0.0,0.0,80.0
4955,Zimbo2631,0.0,0.0,77.0
4998,_blusummers,0.0,0.0,4886.0
5028,aacrecelius,0.0,0.0,768.0
5027,aa_designz,0.0,0.0,97.0
5026,a_bellanger,0.0,0.0,10177.0
5024,_xclusive_9ja,0.0,0.0,16.0
5023,_ugoBoss,0.0,0.0,494.0
5022,_therealdnice,0.0,1.0,289.0
5021,_thedreamdaily,0.0,0.0,303.0
5019,_smartify,0.0,0.0,2029.0
5018,_rrs247,0.0,0.0,297.0
5017,_r_o_n_e_,0.0,4.0,306.0
5016,_pocketdynamo,0.0,0.0,1555.0
5015,_paullay,0.0,1.0,7529.0
5014,_oftoday_,0.0,0.0,1268.0
5013,_nottherealme,0.0,0.0,478.0
5012,_nigelball,0.0,1.0,1824.0
5011,_museuminabox,0.0,0.0,2465.0
5009,_lightningfield,0.0,0.0,2737.0
5008,_kshore_,0.0,0.0,1573.0
5007,_kpek,0.0,1.0,576.0
5006,_johnmayaki,0.0,0.0,11855.0
5005,_jackofalltech,0.0,0.0,27.0
5003,_eug_ka,0.0,0.0,49.0
5002,_emKamm,0.0,0.0,193.0
5000,_didilulu,0.0,1.0,1073.0
4999,_ciciandrade,0.0,0.0,305.0
4956,ZoeBanksGross,0.0,0.0,2169.0
4953,ZiegoTech,0.0,0.0,53.0
4876,WorldGovDepart,0.0,0.0,100.0
4911,Yeboyimi,0.0,0.0,672.0
